did,oid,eid,sid,ent,countveh,countveh_D,flow,flow_D,speed,speed_D,occupancy,occupancy_D,density,density_D,headway,headway_D
692,429,,0,3,18.0,-1.0,3240.0,-1.0,111.80931777907858,-1.0,18.54533341829213,-1.0,21.928937285821604,-1.0,1.1242322000674168,-1.0
692,430,,0,3,22.0,-1.0,3960.0,-1.0,106.34517048559351,-1.0,26.51676331825777,-1.0,30.698431184995634,-1.0,0.9205868040568879,-1.0
692,431,,0,3,19.0,-1.0,3420.0,-1.0,98.95409847832464,-1.0,27.60113282932779,-1.0,32.68386435133378,-1.0,1.0702432626596285,-1.0
692,432,,0,3,1.0,-1.0,180.0,-1.0,1.015207034191917,-1.0,99.9999999999998,-1.0,119.2664395472662,-1.0,-1.0,-1.0
692,429,,1,3,12.0,-1.0,2160.0,-1.0,110.68400896740664,-1.0,11.019302196058042,-1.0,13.062977128919618,-1.0,1.7255763936972732,-1.0
692,430,,1,3,15.0,-1.0,2700.0,-1.0,101.2303099012397,-1.0,18.693793220916742,-1.0,21.48183146991237,-1.0,1.3808802060853318,-1.0
692,431,,1,3,13.0,-1.0,2340.0,-1.0,96.50139122396257,-1.0,20.00602457232734,-1.0,23.76170253816427,-1.0,1.605364893989443,-1.0
692,432,,1,3,1.0,-1.0,180.0,-1.0,1.015207034191917,-1.0,99.9999999999998,-1.0,119.2664395472662,-1.0,-1.0,-1.0
692,429,,2,3,6.0,-1.0,1080.0,-1.0,114.05993540242248,-1.0,8.225347547926255,-1.0,9.676879468148533,-1.0,3.7689608095156815,-1.0
692,430,,2,3,7.0,-1.0,1260.0,-1.0,117.30558602349453,-1.0,9.151655135823441,-1.0,10.766653100968755,-1.0,2.301254715420408,-1.0
692,431,,2,3,6.0,-1.0,1080.0,-1.0,104.2682975294424,-1.0,8.954471314743737,-1.0,10.534672134992633,-1.0,3.162199105576069,-1.0
692,432,,2,3,0.0,-1.0,0.0,-1.0,-1.0,-1.0,63.13043154632633,-1.0,0.0,-1.0,-1.0,-1.0
692,429,,0,4,18.0,-1.0,3240.0,-1.0,105.11226186989109,-1.0,26.56536447771853,-1.0,31.223834634111856,-1.0,1.010249873267519,-1.0
692,430,,0,4,21.0,-1.0,3780.0,-1.0,91.06516663733426,-1.0,35.75522642415819,-1.0,42.0238477023644,-1.0,0.8671947672225484,-1.0
692,431,,0,4,18.0,-1.0,3240.0,-1.0,99.04282448385538,-1.0,26.808342538019925,-1.0,31.388311754136478,-1.0,1.044116787348822,-1.0
692,432,,0,4,2.0,-1.0,360.0,-1.0,0.9658976043629082,-1.0,99.9999999999998,-1.0,119.96668569676018,-1.0,10.536072669311393,-1.0
692,429,,1,4,12.0,-1.0,2160.0,-1.0,103.51614501748566,-1.0,18.311637584104577,-1.0,21.512579178747533,-1.0,1.4894991305188279,-1.0
692,430,,1,4,13.0,-1.0,2340.0,-1.0,91.03869937997511,-1.0,23.013161544859663,-1.0,27.03157574410099,-1.0,1.3808361333087484,-1.0
692,431,,1,4,11.0,-1.0,1980.0,-1.0,99.07236355898368,-1.0,16.857983135538962,-1.0,19.67810143747934,-1.0,1.695481273288585,-1.0
692,432,,1,4,2.0,-1.0,360.0,-1.0,0.9658976043629082,-1.0,99.9999999999998,-1.0,119.96668569676018,-1.0,10.536072669311393,-1.0
692,429,,2,4,6.0,-1.0,1080.0,-1.0,108.30449557470193,-1.0,8.595649439167321,-1.0,10.112528751961555,-1.0,3.249325267369323,-1.0
692,430,,2,4,8.0,-1.0,1440.0,-1.0,91.10817593054287,-1.0,13.425668253518474,-1.0,15.794903827668794,-1.0,2.0838581003150605,-1.0
692,431,,2,4,7.0,-1.0,1260.0,-1.0,98.9964059372252,-1.0,9.950359402480956,-1.0,11.706305179389359,-1.0,2.8287649024075043,-1.0
692,432,,2,4,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0
692,429,,0,5,18.0,-1.0,3240.0,-1.0,114.3055342072423,-1.0,21.495103606599937,-1.0,25.427080061992193,-1.0,1.0085270363097139,-1.0
692,430,,0,5,19.0,-1.0,3420.0,-1.0,106.5391672295939,-1.0,27.563588000343653,-1.0,32.425600030195405,-1.0,1.063391910077912,-1.0
692,431,,0,5,21.0,-1.0,3780.0,-1.0,105.3577076014973,-1.0,30.17026281810392,-1.0,35.04902757927053,-1.0,0.9163587903621551,-1.0
692,432,,0,5,2.0,-1.0,360.0,-1.0,0.9627396875630438,-1.0,99.9999999999998,-1.0,117.06136813758458,-1.0,8.179387105897563,-1.0
692,429,,1,5,11.0,-1.0,1980.0,-1.0,109.32400690970665,-1.0,13.701977800598913,-1.0,16.26518181533406,-1.0,1.7144959617265136,-1.0
692,430,,1,5,12.0,-1.0,2160.0,-1.0,103.89377948481786,-1.0,17.911941786306695,-1.0,21.070660034672454,-1.0,1.551294619205961,-1.0
692,431,,1,5,14.0,-1.0,2520.0,-1.0,103.25392621600733,-1.0,21.411024184227482,-1.0,24.718264651451214,-1.0,1.4097827544033157,-1.0
692,432,,1,5,2.0,-1.0,360.0,-1.0,0.9627396875630438,-1.0,99.9999999999998,-1.0,117.06136813758458,-1.0,8.179387105897563,-1.0
692,429,,2,5,7.0,-1.0,1260.0,-1.0,122.13364853194115,-1.0,8.549990254295407,-1.0,10.05881206387695,-1.0,2.255135649025839,-1.0
692,430,,2,5,7.0,-1.0,1260.0,-1.0,111.07411764920997,-1.0,9.750694333885747,-1.0,11.471405098689115,-1.0,3.1901757302337366,-1.0
692,431,,2,5,7.0,-1.0,1260.0,-1.0,109.56527037247724,-1.0,8.759238633876434,-1.0,10.304986628089923,-1.0,1.7219233436937686,-1.0
692,432,,2,5,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0
692,429,,0,6,20.0,-1.0,3600.0,-1.0,107.97266787891,-1.0,22.788158475449077,-1.0,26.977378897240957,-1.0,0.9839588024252528,-1.0
692,430,,0,6,14.0,-1.0,2520.0,-1.0,105.59335210255843,-1.0,19.13342893966795,-1.0,22.54225565059274,-1.0,1.3535817428322392,-1.0
692,431,,0,6,19.0,-1.0,3420.0,-1.0,107.0148553734147,-1.0,24.777858562248063,-1.0,28.760811280734934,-1.0,1.0281220098527961,-1.0
692,432,,0,6,2.0,-1.0,360.0,-1.0,0.9536270042426622,-1.0,99.9999999999998,-1.0,115.43128124957586,-1.0,9.028059473546802,-1.0
692,429,,1,6,15.0,-1.0,2700.0,-1.0,107.09744097765768,-1.0,17.359978374876313,-1.0,20.594280263320986,-1.0,1.3353726604342717,-1.0
692,430,,1,6,11.0,-1.0,1980.0,-1.0,105.52094045585926,-1.0,15.934795520272832,-1.0,18.78110997309529,-1.0,1.759656265681911,-1.0
692,431,,1,6,14.0,-1.0,2520.0,-1.0,106.51875909703215,-1.0,19.532453344817377,-1.0,22.564516348161998,-1.0,1.4235535521038716,-1.0
692,432,,1,6,1.0,-1.0,180.0,-1.0,0.99063612079226,-1.0,99.9999999999998,-1.0,113.29742515194992,-1.0,-1.0,-1.0
692,429,,2,6,5.0,-1.0,900.0,-1.0,110.598348582667,-1.0,6.964033282216868,-1.0,8.192980332019845,-1.0,2.6558627661560985,-1.0
692,430,,2,6,3.0,-1.0,540.0,-1.0,105.85886147378869,-1.0,4.336559761301816,-1.0,5.101835013296253,-1.0,1.9686321948457355,-1.0
692,431,,2,6,5.0,-1.0,900.0,-1.0,108.40392494728586,-1.0,6.178212835067325,-1.0,7.2684856883145,-1.0,3.2408723242909825,-1.0
692,432,,2,6,1.0,-1.0,180.0,-1.0,0.9166178876930644,-1.0,99.72385710732681,-1.0,117.32218483214918,-1.0,-1.0,-1.0
692,429,,0,7,19.0,-1.0,3420.0,-1.0,115.44550808695598,-1.0,19.18538275728314,-1.0,22.588005948447893,-1.0,1.0303554697525943,-1.0
692,430,,0,7,22.0,-1.0,3960.0,-1.0,106.84827167203653,-1.0,29.529021708817094,-1.0,34.63757775965156,-1.0,0.9345900405666554,-1.0
692,431,,0,7,21.0,-1.0,3780.0,-1.0,100.39727936156682,-1.0,31.944918851143996,-1.0,37.487194679911944,-1.0,0.9081793594453911,-1.0
692,432,,0,7,2.0,-1.0,360.0,-1.0,0.9536092983153139,-1.0,99.9999999999998,-1.0,118.90984700410453,-1.0,6.710218296567288,-1.0
692,429,,1,7,13.0,-1.0,2340.0,-1.0,113.25324221587915,-1.0,13.618102499813803,-1.0,16.038905570371732,-1.0,1.431223004100855,-1.0
692,430,,1,7,14.0,-1.0,2520.0,-1.0,103.93465808510214,-1.0,21.32300140042249,-1.0,24.96982862914673,-1.0,1.4196809474006749,-1.0
692,431,,1,7,13.0,-1.0,2340.0,-1.0,97.67891651162797,-1.0,20.676434128757037,-1.0,24.225977053432864,-1.0,1.513632265742319,-1.0
692,432,,1,7,1.0,-1.0,180.0,-1.0,0.9166178876930644,-1.0,99.9999999999998,-1.0,120.20003809712145,-1.0,-1.0,-1.0
692,429,,2,7,6.0,-1.0,1080.0,-1.0,120.19541747428903,-1.0,7.653420958116487,-1.0,9.004024656607632,-1.0,3.230735332287618,-1.0
692,430,,2,7,8.0,-1.0,1440.0,-1.0,111.94709544917174,-1.0,9.39835716559696,-1.0,11.056890783055248,-1.0,2.803770121699966,-1.0
692,431,,2,7,8.0,-1.0,1440.0,-1.0,104.81461899271744,-1.0,11.732241336842101,-1.0,13.802636866873062,-1.0,1.900468645583841,-1.0
692,432,,2,7,1.0,-1.0,180.0,-1.0,0.9906007089375635,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,-1.0,-1.0
692,429,,0,8,20.0,-1.0,3600.0,-1.0,113.62175848237655,-1.0,24.01238098797783,-1.0,28.097862588371374,-1.0,0.9333650558229583,-1.0
692,430,,0,8,16.0,-1.0,2880.0,-1.0,108.59739020511506,-1.0,22.469503329896632,-1.0,26.780549809884906,-1.0,1.267948605734743,-1.0
692,431,,0,8,20.0,-1.0,3600.0,-1.0,114.96444493256182,-1.0,25.2756123269761,-1.0,29.700955901706028,-1.0,0.97381422725933,-1.0
692,432,,0,8,2.0,-1.0,360.0,-1.0,0.9536092990601901,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,5.955113003044607,-1.0
692,429,,1,8,12.0,-1.0,2160.0,-1.0,112.56585442391795,-1.0,13.867287021987213,-1.0,16.16867927487244,-1.0,1.5129769242556521,-1.0
692,430,,1,8,10.0,-1.0,1800.0,-1.0,106.76704497203787,-1.0,14.032844544118989,-1.0,16.857542114708014,-1.0,1.887310131960139,-1.0
692,431,,1,8,14.0,-1.0,2520.0,-1.0,113.40190146690307,-1.0,17.930882735721063,-1.0,21.05964399585615,-1.0,1.4232669475328668,-1.0
692,432,,1,8,0.0,-1.0,0.0,-1.0,-1.0,-1.0,73.52105850793656,-1.0,0.0,-1.0,-1.0,-1.0
692,429,,2,8,8.0,-1.0,1440.0,-1.0,115.20561457006448,-1.0,10.723969400772496,-1.0,12.616434589144113,-1.0,2.396432892758768,-1.0
692,430,,2,8,6.0,-1.0,1080.0,-1.0,111.64796559357706,-1.0,9.372167204437678,-1.0,11.026079064044328,-1.0,3.024195036572461,-1.0
692,431,,2,8,6.0,-1.0,1080.0,-1.0,118.61037968576557,-1.0,7.737988925678349,-1.0,9.103516383151,-1.0,1.58276183825541,-1.0
692,432,,2,8,2.0,-1.0,360.0,-1.0,0.9536092990601901,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,5.955113003044607,-1.0
692,429,,0,9,18.0,-1.0,3240.0,-1.0,109.9871599452563,-1.0,23.227925618953822,-1.0,27.604882238513895,-1.0,1.094839571544483,-1.0
692,430,,0,9,22.0,-1.0,3960.0,-1.0,99.08501108076638,-1.0,28.189563150984497,-1.0,33.270295731296635,-1.0,0.8506090799245951,-1.0
692,431,,0,9,17.0,-1.0,3060.0,-1.0,109.94545612145248,-1.0,22.198193758516513,-1.0,26.111692392810777,-1.0,1.1742988430436148,-1.0
692,432,,0,9,2.0,-1.0,360.0,-1.0,0.9536092990601901,-1.0,99.9999999999998,-1.0,116.91910500600615,-1.0,5.049748007920797,-1.0
692,429,,1,9,12.0,-1.0,2160.0,-1.0,106.99657120921852,-1.0,15.63267965388217,-1.0,18.673377928651536,-1.0,1.6554992366380765,-1.0
692,430,,1,9,15.0,-1.0,2700.0,-1.0,98.84007840469894,-1.0,20.355831707334765,-1.0,24.060578548795522,-1.0,1.2177948893160562,-1.0
692,431,,1,9,11.0,-1.0,1980.0,-1.0,110.89184294107616,-1.0,15.265293190661588,-1.0,17.9550986785227,-1.0,1.7786866614474441,-1.0
692,432,,1,9,1.0,-1.0,180.0,-1.0,0.9906007104109449,-1.0,68.78697212168862,-1.0,79.9305334015359,-1.0,-1.0,-1.0
692,429,,2,9,6.0,-1.0,1080.0,-1.0,115.96833741733185,-1.0,8.062872202352183,-1.0,9.485732002767275,-1.0,3.200000120043792,-1.0
692,430,,2,9,7.0,-1.0,1260.0,-1.0,99.60986681519658,-1.0,9.334936330953472,-1.0,10.982278036415847,-1.0,2.5113175961776615,-1.0
692,431,,2,9,6.0,-1.0,1080.0,-1.0,108.21041361880907,-1.0,7.802511500581787,-1.0,9.179425294802103,-1.0,2.424317454353378,-1.0
692,432,,2,9,1.0,-1.0,180.0,-1.0,0.9166178877094353,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,-1.0,-1.0
692,429,,0,10,19.0,-1.0,3420.0,-1.0,111.60768358645062,-1.0,22.217154166006654,-1.0,26.38971712154679,-1.0,1.0663728757523905,-1.0
692,430,,0,10,21.0,-1.0,3780.0,-1.0,106.1624680290041,-1.0,25.340693345455122,-1.0,29.77272276484939,-1.0,0.9394318323167774,-1.0
692,431,,0,10,20.0,-1.0,3600.0,-1.0,102.44263548643372,-1.0,26.046877945434876,-1.0,30.63872547759797,-1.0,0.99182759512173,-1.0
692,432,,0,10,3.0,-1.0,540.0,-1.0,1.1174114086134068,-1.0,99.9999999999998,-1.0,120.42790949167603,-1.0,8.527412418196551,-1.0
692,429,,1,10,11.0,-1.0,1980.0,-1.0,106.41695225827074,-1.0,13.400665737653366,-1.0,16.02976775358946,-1.0,1.699780669604373,-1.0
692,430,,1,10,15.0,-1.0,2700.0,-1.0,103.76612359486526,-1.0,19.30565410551414,-1.0,22.670045538977906,-1.0,1.3373835734682624,-1.0
692,431,,1,10,12.0,-1.0,2160.0,-1.0,98.69188426071037,-1.0,16.81727521559336,-1.0,19.780015226660424,-1.0,1.7131567552102611,-1.0
692,432,,1,10,2.0,-1.0,360.0,-1.0,0.9536092990601901,-1.0,99.9999999999998,-1.0,121.86822314312816,-1.0,5.504209376372986,-1.0
692,429,,2,10,8.0,-1.0,1440.0,-1.0,118.74493916269789,-1.0,10.325235161691335,-1.0,12.147335484342747,-1.0,2.7421016805061478,-1.0
692,430,,2,10,6.0,-1.0,1080.0,-1.0,112.15332911435121,-1.0,8.279760368088153,-1.0,9.740894550691944,-1.0,3.1678928726746074,-1.0
692,431,,2,10,8.0,-1.0,1440.0,-1.0,108.06876232501872,-1.0,11.599613378349268,-1.0,13.64660397452855,-1.0,2.2134154072884193,-1.0
692,432,,2,10,1.0,-1.0,180.0,-1.0,1.4450156277198403,-1.0,81.89214208242099,-1.0,96.3436965675541,-1.0,-1.0,-1.0
692,429,,0,11,18.0,-1.0,3240.0,-1.0,110.12162448035917,-1.0,21.280414097430178,-1.0,25.15791264405175,-1.0,1.1389556853887444,-1.0
692,430,,0,11,19.0,-1.0,3420.0,-1.0,106.66518541020665,-1.0,23.670219714273973,-1.0,27.83247325072775,-1.0,0.9923932298820802,-1.0
692,431,,0,11,16.0,-1.0,2880.0,-1.0,98.86169106068877,-1.0,22.259915116610333,-1.0,26.586176509471525,-1.0,1.1367851723675186,-1.0
692,432,,0,11,5.0,-1.0,900.0,-1.0,2.445605056485147,-1.0,99.9999999999998,-1.0,120.10048735018873,-1.0,4.196723667571337,-1.0
692,429,,1,11,13.0,-1.0,2340.0,-1.0,108.18630431713048,-1.0,14.80222887402661,-1.0,17.532234031147134,-1.0,1.6135205543007212,-1.0
692,430,,1,11,11.0,-1.0,1980.0,-1.0,105.86015036399792,-1.0,13.665434757203759,-1.0,16.06218531328296,-1.0,1.7189247580456697,-1.0
692,431,,1,11,11.0,-1.0,1980.0,-1.0,95.66666444020443,-1.0,16.364345491131477,-1.0,19.68076032363467,-1.0,1.7051777585512784,-1.0
692,432,,1,11,3.0,-1.0,540.0,-1.0,2.7442081160170346,-1.0,92.51583606730233,-1.0,112.67851249535211,-1.0,4.266970672547247,-1.0
692,429,,2,11,5.0,-1.0,900.0,-1.0,115.15345690475371,-1.0,6.713288008473828,-1.0,7.89798589232215,-1.0,4.122069534498263,-1.0
692,430,,2,11,8.0,-1.0,1440.0,-1.0,107.77210859874367,-1.0,11.483174507902936,-1.0,13.5096170681211,-1.0,1.8602058778314619,-1.0
692,431,,2,11,5.0,-1.0,900.0,-1.0,105.89074962575432,-1.0,7.258056422239911,-1.0,8.538889908517543,-1.0,3.0969548962683997,-1.0
692,432,,2,11,2.0,-1.0,360.0,-1.0,1.9977004671873146,-1.0,96.84020496183992,-1.0,113.92965289628225,-1.0,14.42060263182036,-1.0
692,429,,0,12,18.0,-1.0,3240.0,-1.0,119.55268160069245,-1.0,17.929559215925455,-1.0,21.00801916987021,-1.0,1.0774622233816062,-1.0
692,430,,0,12,16.0,-1.0,2880.0,-1.0,114.20858281049848,-1.0,19.498222839819174,-1.0,23.158303979266243,-1.0,1.2473960946474825,-1.0
692,431,,0,12,21.0,-1.0,3780.0,-1.0,84.4261295593742,-1.0,34.85102977141393,-1.0,41.11818555695769,-1.0,0.9409835286116893,-1.0
692,432,,0,12,6.0,-1.0,1080.0,-1.0,2.9278301743324846,-1.0,99.9999999999998,-1.0,117.8194880256275,-1.0,3.465472447313954,-1.0
692,429,,1,12,14.0,-1.0,2520.0,-1.0,119.09209695769582,-1.0,14.168997068231956,-1.0,16.582555751513066,-1.0,1.4089890613451774,-1.0
692,430,,1,12,10.0,-1.0,1800.0,-1.0,110.54997338232529,-1.0,12.668222749470637,-1.0,15.132991567996388,-1.0,1.7220343485735383,-1.0
692,431,,1,12,16.0,-1.0,2880.0,-1.0,82.92349008116184,-1.0,28.92118581331665,-1.0,34.15244402303303,-1.0,1.2546447048155858,-1.0
692,432,,1,12,3.0,-1.0,540.0,-1.0,2.9127767915215372,-1.0,99.9999999999998,-1.0,117.9924234107175,-1.0,3.430103319102539,-1.0
692,429,,2,12,4.0,-1.0,720.0,-1.0,121.16472785118073,-1.0,5.061381784221605,-1.0,5.954566804966594,-1.0,3.6683514394924077,-1.0
692,430,,2,12,6.0,-1.0,1080.0,-1.0,120.30626519078716,-1.0,7.637536353505471,-1.0,8.985336886477025,-1.0,3.2141837107619375,-1.0
692,431,,2,12,5.0,-1.0,900.0,-1.0,89.23457588965375,-1.0,8.676682155737733,-1.0,10.207861359691451,-1.0,3.223777731942325,-1.0
692,432,,2,12,3.0,-1.0,540.0,-1.0,2.942883557143432,-1.0,86.63970583471624,-1.0,101.92906568790146,-1.0,8.663681118284877,-1.0
692,429,,0,13,19.0,-1.0,3420.0,-1.0,110.70250192720486,-1.0,23.040006615642667,-1.0,27.131190780727078,-1.0,1.0609176967837632,-1.0
692,430,,0,13,21.0,-1.0,3780.0,-1.0,106.41542095654371,-1.0,28.817642188666724,-1.0,34.27907444639882,-1.0,0.9315038815744356,-1.0
692,431,,0,13,18.0,-1.0,3240.0,-1.0,77.31588155038253,-1.0,30.91444830239129,-1.0,36.23067341136755,-1.0,1.1207916616483833,-1.0
692,432,,0,13,6.0,-1.0,1080.0,-1.0,2.928542027761978,-1.0,99.9999999999998,-1.0,119.03688017514754,-1.0,3.6821710277027693,-1.0
692,429,,1,13,11.0,-1.0,1980.0,-1.0,108.68082128543934,-1.0,12.518192403090561,-1.0,14.751045180372095,-1.0,1.6813789878864014,-1.0
692,430,,1,13,14.0,-1.0,2520.0,-1.0,103.56680079812352,-1.0,19.36669323054485,-1.0,23.165456066515468,-1.0,1.433082894729901,-1.0
692,431,,1,13,11.0,-1.0,1980.0,-1.0,77.22974645839126,-1.0,22.226176822322135,-1.0,25.984998752141568,-1.0,1.8759394398205227,-1.0
692,432,,1,13,5.0,-1.0,900.0,-1.0,2.9198900070710807,-1.0,99.9999999999998,-1.0,119.31879424857078,-1.0,4.602713784628462,-1.0
692,429,,2,13,8.0,-1.0,1440.0,-1.0,113.4823128096324,-1.0,10.915090421126736,-1.0,12.841282848384395,-1.0,2.7280740774439636,-1.0
692,430,,2,13,7.0,-1.0,1260.0,-1.0,112.11266127338409,-1.0,9.61292514184954,-1.0,11.309323696293577,-1.0,2.381551384786742,-1.0
692,431,,2,13,7.0,-1.0,1260.0,-1.0,77.45123669494023,-1.0,10.575300712596231,-1.0,12.441530250113214,-1.0,3.038644872104612,-1.0
692,432,,2,13,1.0,-1.0,180.0,-1.0,2.9718021312164637,-1.0,85.41032056239276,-1.0,100.48273007340325,-1.0,-1.0,-1.0
692,429,,0,14,17.0,-1.0,3060.0,-1.0,106.88572591698725,-1.0,22.255248962667885,-1.0,26.144258268306555,-1.0,1.1141788968609745,-1.0
692,430,,0,14,19.0,-1.0,3420.0,-1.0,108.58045289510412,-1.0,25.365677240411845,-1.0,29.685629714897615,-1.0,1.0685444533356272,-1.0
692,431,,0,14,20.0,-1.0,3600.0,-1.0,57.232044576847194,-1.0,49.236338445796974,-1.0,57.895770049931365,-1.0,0.9193687758949837,-1.0
692,432,,0,14,5.0,-1.0,900.0,-1.0,2.880374432702229,-1.0,99.9999999999998,-1.0,118.42362422089187,-1.0,3.277392812977064,-1.0
692,429,,1,14,10.0,-1.0,1800.0,-1.0,100.94869558714767,-1.0,14.165233705541407,-1.0,16.623486826220027,-1.0,1.9807624833083994,-1.0
692,430,,1,14,14.0,-1.0,2520.0,-1.0,107.06568007098197,-1.0,18.94401835661812,-1.0,22.128912201997846,-1.0,1.4795230892339455,-1.0
692,431,,1,14,11.0,-1.0,1980.0,-1.0,59.258896287974245,-1.0,25.52874083826299,-1.0,30.006170564225744,-1.0,1.6199362302821405,-1.0
692,432,,1,14,2.0,-1.0,360.0,-1.0,2.8574268002348617,-1.0,85.95306377177619,-1.0,102.80664329036036,-1.0,13.109571251908237,-1.0
692,429,,2,14,7.0,-1.0,1260.0,-1.0,115.36719781675816,-1.0,9.306216837740777,-1.0,10.948490397342091,-1.0,2.707075013533883,-1.0
692,430,,2,14,5.0,-1.0,900.0,-1.0,112.82181680264613,-1.0,6.818217454044766,-1.0,8.021432298876196,-1.0,3.9416694228149773,-1.0
692,431,,2,14,9.0,-1.0,1620.0,-1.0,54.75478137435857,-1.0,26.12982888791306,-1.0,30.740975162250656,-1.0,1.680534965260257,-1.0
692,432,,2,14,3.0,-1.0,540.0,-1.0,2.89567285434714,-1.0,67.17962386268461,-1.0,79.03485160315837,-1.0,3.5754476591690674,-1.0
692,429,,0,15,18.0,-1.0,3240.0,-1.0,111.23827245187563,-1.0,22.277854279160216,-1.0,26.190077129476325,-1.0,1.0276769481652615,-1.0
692,430,,0,15,18.0,-1.0,3240.0,-1.0,112.53676392719353,-1.0,22.53470443313895,-1.0,26.653484351600973,-1.0,0.9788920405603325,-1.0
692,431,,0,15,13.0,-1.0,2340.0,-1.0,24.736863180026305,-1.0,93.11919158964213,-1.0,110.6907186216847,-1.0,1.2759814405308776,-1.0
692,432,,0,15,6.0,-1.0,1080.0,-1.0,2.85742729798676,-1.0,99.9999999999998,-1.0,117.1968783094817,-1.0,3.1042714756825656,-1.0
692,429,,1,15,13.0,-1.0,2340.0,-1.0,109.66258313225066,-1.0,15.621263183813916,-1.0,18.35935647723889,-1.0,1.383582105375608,-1.0
