timestamps(s), speed (mph), count
2920.0,64.1571514751,20.0
2940.0,73.5486761244,17.0
2960.0,69.9969622333,19.0
2980.0,66.0355635247,18.0
3000.0,71.587058745,19.0
3020.0,68.4609914644,19.0
3040.0,67.9980708859,19.0
3060.0,67.9595640842,19.0
3080.0,72.2559115184,19.0
3100.0,67.3752714365,17.0
3120.0,66.3915968943,21.0
3140.0,70.6136364005,19.0
3160.0,64.3360341409,18.0
3180.0,64.9750939077,16.0
3200.0,64.7758592843,17.0
3220.0,66.0215482368,17.0
3240.0,69.7107694749,19.0
3260.0,70.5219814675,17.0
3280.0,63.0035279791,17.0
3300.0,71.1028395225,17.0
3320.0,69.3135985987,17.0
3340.0,72.8007423962,18.0
3360.0,69.5564480885,19.0
3380.0,65.1487512211,18.0
3400.0,73.8615924331,18.0
3420.0,70.7879847675,16.0
3440.0,68.9141067599,18.0
3460.0,72.6042152627,18.0
3480.0,72.9179621985,19.0
3500.0,72.9080558414,18.0
3520.0,69.0745367116,17.0
3540.0,70.2226557522,18.0
3560.0,70.7449724243,18.0
3580.0,67.4321307519,19.0
3600.0,69.9619442884,18.0
