timestamps(s), speed (mph), count
2500.0,68.1477805281,21.0
2520.0,65.6961130033,17.0
2540.0,68.1063873523,16.0
2560.0,70.3157624763,20.0
2580.0,66.3092033148,18.0
2600.0,71.5340392184,19.0
2620.0,67.641638911,19.0
2640.0,72.0628861204,18.0
2660.0,70.62559963,17.0
2680.0,67.9378591838,18.0
2700.0,72.0978561665,20.0
2720.0,68.2886607328,18.0
2740.0,64.6526553738,19.0
2760.0,69.9244245362,20.0
2780.0,73.3657771934,20.0
2800.0,73.2024918514,19.0
2820.0,75.7629985137,19.0
2840.0,71.3637745566,20.0
2860.0,69.9106664749,21.0
2880.0,69.8566028217,21.0
2900.0,71.2152384005,19.0
2920.0,66.8583167045,22.0
2940.0,69.3260117032,21.0
2960.0,70.0755102724,21.0
2980.0,69.3987984942,20.0
3000.0,67.886285089,20.0
3020.0,68.8044822188,19.0
3040.0,73.6462738712,18.0
3060.0,68.6759861069,17.0
3080.0,66.2731462796,18.0
3100.0,68.1727212287,20.0
3120.0,70.6571385027,18.0
3140.0,69.4538130326,18.0
3160.0,69.8372868788,18.0
3180.0,65.528614903,18.0
3200.0,69.2815364624,20.0
3220.0,62.5817970829,18.0
3240.0,65.0717751732,20.0
3260.0,68.6750980162,17.0
3280.0,67.6113852566,18.0
3300.0,64.4841606232,20.0
3320.0,64.7701042717,17.0
3340.0,70.0672564819,18.0
3360.0,74.7926329497,18.0
3380.0,66.4593051241,17.0
3400.0,65.491261916,18.0
3420.0,68.5198139716,17.0
3440.0,67.7564939264,17.0
3460.0,68.4898064404,16.0
3480.0,74.1171537925,18.0
3500.0,71.997665206,17.0
3520.0,70.2545423767,19.0
3540.0,69.1159035337,16.0
3560.0,63.8472275579,17.0
3580.0,69.3182427954,18.0
3600.0,65.969091636,17.0
