timestamps(s), speed (mph), count
3020.0,67.9474156684,16.0
3040.0,72.2711971131,18.0
3060.0,71.7633398102,16.0
3080.0,73.2439630414,17.0
3100.0,62.8863414846,17.0
3120.0,71.1039573453,16.0
3140.0,71.6335035823,18.0
3160.0,73.2108545334,16.0
3180.0,70.7913677021,18.0
3200.0,73.6446105384,16.0
3220.0,72.6469672566,18.0
3240.0,72.1776055443,15.0
3260.0,66.860226692,17.0
3280.0,73.6729628062,15.0
3300.0,70.863353065,17.0
3320.0,74.7754898624,17.0
3340.0,72.3679765357,15.0
3360.0,72.4122560308,18.0
3380.0,69.6395056929,16.0
3400.0,72.318050555,18.0
3420.0,67.4862920387,16.0
3440.0,72.5406536632,17.0
3460.0,67.8275082434,16.0
3480.0,71.0256033159,18.0
3500.0,72.1226712894,16.0
3520.0,72.9368897961,18.0
3540.0,71.8584490164,16.0
3560.0,72.4705987413,18.0
3580.0,70.0205377649,16.0
3600.0,69.9446145981,17.0
