timestamps(s), speed (mph), count
3240.0,73.9462193765,16.0
3260.0,76.246560567,18.0
3280.0,73.1132534303,16.0
3300.0,71.3269482914,18.0
3320.0,70.4851215342,16.0
3340.0,71.9554399522,18.0
3360.0,72.1328630074,15.0
3380.0,69.9134551753,18.0
3400.0,72.76873495,16.0
3420.0,73.7106041675,17.0
3440.0,69.7473572927,15.0
3460.0,71.6564743396,17.0
3480.0,71.5293419139,16.0
3500.0,68.9009721379,17.0
3520.0,71.5861263306,17.0
3540.0,71.759305432,17.0
3560.0,70.6935060535,16.0
3580.0,70.2496835184,18.0
3600.0,70.7102345328,16.0
