timestamps(s), speed (mph), count
3020.0,72.1987472264,18.0
3040.0,66.6174646466,17.0
3060.0,66.1832958206,16.0
3080.0,72.0056565696,18.0
3100.0,68.2083819869,17.0
3120.0,70.6466065868,17.0
3140.0,64.4606645116,17.0
3160.0,69.4118653842,16.0
3180.0,70.4577384576,17.0
3200.0,68.2470744316,18.0
3220.0,66.0274575691,16.0
3240.0,69.8625150993,18.0
3260.0,64.0800914315,17.0
3280.0,66.5733441851,18.0
3300.0,59.8431381373,18.0
3320.0,71.3847571061,18.0
3340.0,69.2161550993,17.0
3360.0,74.8342019666,16.0
3380.0,72.1850727874,19.0
3400.0,72.8206551749,16.0
3420.0,70.0348847935,17.0
3440.0,66.9591498139,17.0
3460.0,71.9534173337,17.0
3480.0,68.0777364517,16.0
3500.0,71.7910744069,18.0
3520.0,72.5207826372,16.0
3540.0,70.6239924328,16.0
3560.0,65.3724268701,16.0
3580.0,71.7051181085,18.0
3600.0,69.7920095334,15.0
