timestamps(s), speed (mph), count
2740.0,69.4399568359,18.0
2760.0,71.3749675222,19.0
2780.0,71.7127078891,18.0
2800.0,69.1152279793,21.0
2820.0,68.4401531753,19.0
2840.0,68.7070922813,18.0
2860.0,70.0557817486,18.0
2880.0,69.3824887494,19.0
2900.0,63.6860726477,20.0
2920.0,70.3058211323,19.0
2940.0,71.1515720539,18.0
2960.0,73.4672705945,20.0
2980.0,70.2839389889,23.0
3000.0,69.3941525852,18.0
3020.0,69.2516216445,17.0
3040.0,69.9287276105,16.0
3060.0,63.1415023058,18.0
3080.0,70.5330128332,17.0
3100.0,72.101873543,16.0
3120.0,69.6243192649,18.0
3140.0,69.5296086982,16.0
3160.0,58.2789083016,17.0
3180.0,64.1014555405,18.0
3200.0,67.8152348725,16.0
3220.0,65.7150207472,18.0
3240.0,74.5061067977,15.0
3260.0,67.2439326051,20.0
3280.0,68.4145639064,17.0
3300.0,66.6692239592,16.0
3320.0,68.6237372839,19.0
3340.0,72.0732081779,18.0
3360.0,68.7343113754,18.0
3380.0,72.6019252739,17.0
3400.0,67.7767209793,19.0
3420.0,68.7567191131,19.0
3440.0,68.8782590344,17.0
3460.0,67.838133242,19.0
3480.0,71.4978612113,18.0
3500.0,74.4809019277,20.0
3520.0,73.9209117878,17.0
3540.0,64.3018516798,20.0
3560.0,70.9539066167,17.0
3580.0,62.7258009966,17.0
3600.0,69.0902815734,18.0
