timestamps(s), speed (mph), count
1680.0,68.4443551574,17.0
1700.0,66.8327918041,17.0
1720.0,66.8180812795,16.0
1740.0,69.6860081228,18.0
1760.0,65.1467435833,16.0
1780.0,64.0737555877,16.0
1800.0,67.0288027311,18.0
1820.0,61.4903894413,19.0
1840.0,65.0144882823,18.0
1860.0,66.4557246521,17.0
1880.0,58.3804861362,18.0
1900.0,69.1078093916,17.0
1920.0,69.8227992129,16.0
1940.0,71.4485461302,18.0
1960.0,73.3868346934,18.0
1980.0,71.9959288173,16.0
2000.0,66.7433802706,17.0
2020.0,69.4795598612,18.0
2040.0,66.861596344,18.0
2060.0,67.2177466711,18.0
2080.0,64.0681857982,17.0
2100.0,72.6366489648,17.0
2120.0,71.513578438,18.0
2140.0,70.2099306511,19.0
2160.0,66.1156096678,18.0
2180.0,68.2459369971,18.0
2200.0,74.7522798486,17.0
2220.0,67.9095867491,17.0
2240.0,68.7605879117,16.0
2260.0,66.6463778846,17.0
2280.0,71.1952410454,16.0
2300.0,63.1620537817,17.0
2320.0,69.81364643,17.0
2340.0,71.9307669396,17.0
2360.0,66.2279384112,18.0
2380.0,68.9932592365,16.0
2400.0,69.1697459139,16.0
2420.0,67.5966266139,17.0
2440.0,72.7494464467,17.0
2460.0,72.2910545273,18.0
2480.0,68.47573759,17.0
2500.0,70.0498614161,17.0
2520.0,71.9666622592,16.0
2540.0,71.1066922485,18.0
2560.0,67.7426021882,15.0
2580.0,69.1997003595,18.0
2600.0,73.4540689569,17.0
2620.0,71.5977729272,17.0
2640.0,71.0596152516,18.0
2660.0,68.7380056964,17.0
2680.0,67.1291085603,16.0
2700.0,75.591538569,19.0
2720.0,71.3705996205,16.0
2740.0,70.4761091379,18.0
2760.0,66.7562790564,17.0
2780.0,71.0317492272,17.0
2800.0,70.4590437002,17.0
2820.0,71.3767815861,16.0
2840.0,68.6360337683,18.0
2860.0,69.6783638978,16.0
2880.0,63.2112124336,19.0
2900.0,66.2077222359,18.0
2920.0,64.2274359044,17.0
2940.0,63.755666482,18.0
2960.0,65.1126458642,18.0
2980.0,65.4575305508,18.0
3000.0,68.6797355212,18.0
3020.0,63.4039378572,17.0
3040.0,71.8849429409,18.0
3060.0,72.0544977512,17.0
3080.0,73.5627722345,17.0
3100.0,72.1013403289,18.0
3120.0,70.2048440588,17.0
3140.0,67.0908618184,18.0
3160.0,68.6899957174,17.0
3180.0,73.8163765115,17.0
3200.0,70.5175545303,17.0
3220.0,71.5097033911,16.0
3240.0,71.27769727,16.0
3260.0,69.3162739241,16.0
3280.0,70.0886233648,18.0
3300.0,66.294813907,16.0
3320.0,68.0624612569,17.0
3340.0,71.057120738,18.0
3360.0,60.5160806758,18.0
3380.0,65.469861713,16.0
3400.0,72.2986510781,16.0
3420.0,67.2907094924,17.0
3440.0,70.7308573091,17.0
3460.0,70.1385131965,17.0
3480.0,72.6383288895,18.0
3500.0,70.5477872205,16.0
3520.0,68.1705600331,17.0
3540.0,65.2964457685,18.0
3560.0,70.2010584265,17.0
3580.0,69.2226332087,16.0
3600.0,70.9082847832,17.0
