timestamps(s), speed (mph), count
2700.0,73.1049246688,17.0
2720.0,68.1783387769,16.0
2740.0,68.0624704103,18.0
2760.0,67.9363076736,19.0
2780.0,64.2464616182,16.0
2800.0,67.1995099478,19.0
2820.0,67.8425386779,17.0
2840.0,64.8858851488,16.0
2860.0,71.9757614584,17.0
2880.0,65.4736578007,18.0
2900.0,65.0361334678,17.0
2920.0,68.5566233887,17.0
2940.0,73.46392757,17.0
2960.0,67.6430075542,17.0
2980.0,66.7408948263,16.0
3000.0,73.6279464597,16.0
3020.0,68.6553315438,18.0
3040.0,70.5417926812,18.0
3060.0,67.7192705249,16.0
3080.0,71.9365419796,17.0
3100.0,71.266827383,16.0
3120.0,72.2960518709,18.0
3140.0,69.3984524153,18.0
3160.0,67.0747772124,16.0
3180.0,71.3096529674,19.0
3200.0,69.3832112824,17.0
3220.0,70.2848977954,16.0
3240.0,71.1647769816,18.0
3260.0,63.3069322047,17.0
3280.0,70.1249966011,18.0
3300.0,67.8609706207,17.0
3320.0,68.3365318816,17.0
3340.0,72.7940295331,15.0
3360.0,69.3963109608,18.0
3380.0,75.1052917627,17.0
3400.0,69.4642458288,17.0
3420.0,70.5529688499,17.0
3440.0,68.2294232864,17.0
3460.0,72.7546008995,16.0
3480.0,72.1463261478,17.0
3500.0,67.8305158445,17.0
3520.0,71.7673114867,17.0
3540.0,67.3383955516,16.0
3560.0,74.4988356417,16.0
3580.0,69.8242215414,17.0
3600.0,71.7421252672,16.0
