timestamps(s), speed (mph), count
2820.0,73.0790116844,17.0
2840.0,71.8781573901,15.0
2860.0,71.8020928531,18.0
2880.0,71.0138764282,16.0
2900.0,72.9496693987,18.0
2920.0,71.1205181179,16.0
2940.0,71.0721579221,18.0
2960.0,69.7542970142,16.0
2980.0,74.2136577582,18.0
3000.0,66.625638193,15.0
3020.0,65.9454489611,16.0
3040.0,75.3197449625,18.0
3060.0,70.2012474153,15.0
3080.0,70.6600543079,18.0
3100.0,72.6207803497,15.0
3120.0,69.6302650538,18.0
3140.0,70.585303756,15.0
3160.0,71.7745937735,18.0
3180.0,73.954541571,16.0
3200.0,68.356648041,18.0
3220.0,63.1834757001,16.0
3240.0,63.5369258968,16.0
3260.0,69.7788243761,16.0
3280.0,68.3161166005,18.0
3300.0,70.7745154655,16.0
3320.0,71.961133739,18.0
3340.0,71.2288554309,15.0
3360.0,74.2108773207,18.0
3380.0,67.9713884051,16.0
3400.0,70.1016583202,18.0
3420.0,65.5999218726,16.0
3440.0,68.3324239656,16.0
3460.0,68.3181136379,18.0
3480.0,68.1519518186,16.0
3500.0,72.0683764057,17.0
3520.0,72.244939454,17.0
3540.0,77.6452533595,16.0
3560.0,71.7820371539,18.0
3580.0,71.1895246124,16.0
3600.0,67.9207973224,18.0
